Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
Kept Clean Auto Interior Mobile Detailing,,+1-209-818-2455,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Modified Detail,,+1-209-585-7972,,"Rumble Rd, Modesto, CA 95355, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Royal Auto Detailing,,+1-209-222-1693,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Sergul Mobil Car Detailing,,+1-209-312-4856,,"2001 McHenry Ave, Modesto, CA 95350, United States",Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Sid's Auto Style Mobile Detailing,,+1-925-724-6181,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Ultimate suds mobile detailing,,+1-209-568-6700,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Xpress Full Mobil Auto Detailing-CarWash Modesto,,+1-209-202-1818,,,Modesto,CA,P2 | Class A | no website found on Google,,Car Detailers
Aura & Auto,,+1-209-408-2144,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
CR-V DETAIL,,+1-424-330-9007,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
CS Elite Auto Care,,+1-650-422-4294,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
D L T AUTO DETAIL,,+1-209-324-2174,,"6043 Kasper Dr, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Details by Alex,,+1-350-207-5138,,"5839 Homewood Way, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Jveliteautospa,,+1-209-550-9768,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Lustrous Auto Detailing,,+1-209-356-8708,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Moi's Supreme Detailing,,+1-209-502-9417,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Rook Detailing,,+1-209-801-2341,,,Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Valley P & S Inc,,+1-209-869-5690,,"5950 Roselle Ave, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Vanish Detail & Ceramic Coatings,,+1-209-404-1001,,"2809 Patterson Rd # A, Riverbank, CA 95367, United States",Oakdale,CA,P2 | Class A | no website found on Google,,Car Detailers
Patterson Professional Auto Detail,,+1-209-233-2320,,"514 N 2nd St, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
StaticS Detailing,,+1-209-646-2493,,"1444 Mesa Creek Dr, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
The Detail Bar,,+1-669-250-4117,,,Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
VargasBrothersDetailing,,+1-209-695-7475,,"259 Finster St, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
XpertAutoDetail,,+1-209-405-7289,,"Old Las Palmas Ave, Patterson, CA 95363, United States",Patterson,CA,P2 | Class A | no website found on Google,,Car Detailers
