Business Name,Contact / First & Last Name,Phone,Email,Address,City,State / Province,Notes,Birthday,Industry
A&B Auto Detailing,,+1-510-424-6681,,,Alameda,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/ab.detailsz?igsh=NTc4MTIwNjQ2YQ==,,Car Detailers
SteamWorks Auto Detailing,,+1-510-621-7433,,"1801 Park St Suite A, Alameda, CA 94501, United States",Alameda,CA,P1 | Class A | only a Facebook/booking/directory page | https://calendly.com/steamworksinc,,Car Detailers
AP Auto Care,,+1-530-366-0567,,,Berkeley,CA,P1 | Class A | only a Facebook/booking/directory page | https://book.squareup.com/appointments/uh0v6jpel6l4m9/location/LGD727MFPTB66/services,,Car Detailers
BaasK in Lux Detailz,,+1-628-227-4747,,"385 Adams St., Piedmont, CA 94610, United States",Berkeley,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/baaskinluxdetailz/,,Car Detailers
Signature Detail Lab,,+1-510-365-8016,,,Berkeley,CA,P1 | Class A | only a Facebook/booking/directory page | https://book.squareup.com/appointments/a95ql8ajxim3wt/location/L60RXDZJVVXFW/services,,Car Detailers
Daniels Precision Cleaning,,+1-832-586-2764,,,Dublin,CA,P1 | Class A | only a Facebook/booking/directory page | https://daniels-precision-cleaning.square.site/,,Car Detailers
Omega Werks,,+1-925-227-1322,,"3723 Old Santa Rita Rd #16, Pleasanton, CA 94588, United States",Dublin,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/omega_werks,,Car Detailers
Auto Spa 880 Mobile,,+1-510-575-8495,,,Hayward,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/auto.spa880?igsh=MTFsbXJleDRhemhuZw%3D%3D&utm_source=qr,,Car Detailers
MOBILE SERVICES,,+1-510-589-2064,,,Hayward,CA,P1 | Class A | only a Facebook/booking/directory page | http://mobile-services-510.square.site/,,Car Detailers
Royal Detailing,,+1-510-935-8557,,,Hayward,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/roy.aldetailing?igsh=NTc4MTIwNjQ2YQ==&utm_source=qr,,Car Detailers
Callmax Mobile-Carwash,,+1-510-491-4966,,,Oakland,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/callmax_car?igsh=NTc4MTIwNjQ2YQ==&utm_source=qr,,Car Detailers
Polish Kings Detailing,,+1-650-727-2699,,,Redwood City,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/polishkingsdetail?igsh=NTc4MTIwNjQ2YQ==,,Car Detailers
Shine And Drive Mobile Detailing,,+1-925-499-1226,,,San Leandro,CA,P1 | Class A | only a Facebook/booking/directory page | https://calendly.com/shineanddrivedetailing510,,Car Detailers
ShinebyJR,,+1-510-754-7213,,,San Leandro,CA,P1 | Class A | only a Facebook/booking/directory page | https://shinebyjr.square.site/,,Car Detailers
Elite Hayward Detailing,,+1-510-677-7056,,,Union City,CA,P1 | Class A | only a Facebook/booking/directory page | https://www.instagram.com/elitehaywarddetails?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,,Car Detailers
Bayline mobile car detailing,,+1-510-405-6559,,"3851 Magee Ave, Oakland, CA 94619, United States",Alameda,CA,P2 | Class A | no website found on Google,,Car Detailers
California Mobile Detail,,+1-510-688-2765,,"3542 Fruitvale Ave, Oakland, CA 94602, United States",Alameda,CA,P2 | Class A | no website found on Google,,Car Detailers
Charlotte's Web Car Detailing,,+1-510-479-1836,,"2964 Fruitvale Ave, Oakland, CA 94602, United States",Alameda,CA,P2 | Class A | no website found on Google,,Car Detailers
El Capitan Mobile Detailing,,+1-510-630-3702,,,Alameda,CA,P2 | Class A | no website found on Google,,Car Detailers
Kart Shine Mobile Car Detailing,,+1-510-800-9754,,"2435 Potter St, Oakland, CA 94601, United States",Alameda,CA,P2 | Class A | no website found on Google,,Car Detailers
Mickey's Auto Detail,,+1-510-763-6375,,"500 E 12th St, Oakland, CA 94606, United States",Alameda,CA,P2 | Class A | no website found on Google,,Car Detailers
Squared Away Detailing,,+1-808-482-8044,,"Enterprise Dr, Alameda, CA 94501, United States",Alameda,CA,P2 | Class A | no website found on Google,,Car Detailers
1 Berkeley Auto Detailing,,+1-510-841-6000,,"1043 Hearst Ave, Berkeley, CA 94710, United States",Berkeley,CA,P2 | Class A | no website found on Google,,Car Detailers
AcevesDetailing510,,+1-510-928-0012,,"#1726, Berkeley, CA 94710, United States",Berkeley,CA,P2 | Class A | no website found on Google,,Car Detailers
Alberty Detail Shop,,+1-510-526-1987,,"1809 San Pablo Ave, Berkeley, CA 94702, United States",Berkeley,CA,P2 | Class A | no website found on Google,,Car Detailers
Cooper Auto Detailing,,+1-510-812-7514,,"2449 Russell St, Berkeley, CA 94705, United States",Berkeley,CA,P2 | Class A | no website found on Google,,Car Detailers
Joe's Mobile Car Detailing,,+1-510-463-4914,,,Berkeley,CA,P2 | Class A | no website found on Google,,Car Detailers
Whittaker's Graffiti and Detailing,,+1-510-978-3052,,,Berkeley,CA,P2 | Class A | no website found on Google,,Car Detailers
Profound Mobile Detailing,,+1-916-919-0650,,,Citrus Heights,CA,P2 | Class A | no website found on Google,,Car Detailers
Triple A Mobile Detailing & hand wash,,+1-925-787-3104,,,Concord,CA,P2 | Class A | no website found on Google,,Car Detailers
Auto Detailing,,+1-925-730-9356,,"241 Wild Flower Ct, Pleasanton, CA 94566, United States",Dublin,CA,P2 | Class A | no website found on Google,,Car Detailers
Auto Wrap Solutions,,+1-510-935-6111,,"6773 Sierra Ct B, Dublin, CA 94568, United States",Dublin,CA,P2 | Class A | no website found on Google,,Car Detailers
Joe's Mobile Auto Detailing,,+1-925-580-0006,,,Dublin,CA,P2 | Class A | no website found on Google,,Car Detailers
Lux Detailing Solutions,,+1-925-817-9712,,,Dublin,CA,P2 | Class A | no website found on Google,,Car Detailers
M3 Detailing,,+1-510-999-2905,,,Dublin,CA,P2 | Class A | no website found on Google,,Car Detailers
Mobile Detail Service,,+1-925-548-3770,,"7172 Regional St #277, Dublin, CA 94568, United States",Dublin,CA,P2 | Class A | no website found on Google,,Car Detailers
